X,Y,OBJECTID,StopId,StopAbbr,StopName,NodeAbbr,OnStreet,AtStreet,Lon,Lat,GeoStatus,Comments,BayNum,FacingDir,FareZoneId,CurbType,InService,Preferred,Bench,Shelter,Lighting,Garbage,Telephone,SignPost,Bicycle,Transfer,URL,DATASOURCE,UA
1024550.1414042,456546.552493438,1071,13564,GRSA(NW),Grant/Sahuara, ,E GRANT RD,N SAHUARA AVE,-110866842,32250770,-214748363, , , ,0,W2,1,0,1,0,1,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13564.jpg,TDOT_BUSSTOPS,
1024559.97145669,456458.234908134,1072,13634,GRSA(SW),Grant/Sahuara, ,E GRANT RD,N SAHUARA AVE,-110866813,32250527,-214748363, , , ,0,W2,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13634.jpg,TDOT_BUSSTOPS,
979433.306102362,456055.305774279,1073,186,GRSI(SE),Grant/Silverbell,GRNTSILV,W GRANT RD,N SILVERBELL RD,-111012778,32250548,-214748363, ,Cac-ad,1,0,W1,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/186.jpg,TDOT_BUSSTOPS,
976797.684383202,450551.475393698,1074,16224,GRSP(SE),Greasewood/Speedway, ,N GREASEWOOD RD, ,-111021451,32235481,-214748363,moved from SP/GR SE 06-29-14, ,0,0,W1,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/16224.jpg,TDOT_BUSSTOPS,
976736.109580051,450556.055774279,1075,12580,GRSP(SW),Greasewood/Speedway, ,N GREASEWOOD RD,W SPEEDWAY BLVD,-111021650,32235495,-214748363, ,F-bl12r,1,0,W1,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12580.jpg,TDOT_BUSSTOPS,
991931.481299214,456110.850721784,1076,12391,GRST(NW),Grant/Stone, ,W GRANT RD,N STONE AVE,-110972353,32250405,-214748363,ad bench inside shelter,S2-bl18,1,0,W3,1,0,1,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12391.jpg,TDOT_BUSSTOPS,
992328.342847768,456055.403215222,1077,12407,GRST(SE),Grant/Stone, ,E GRANT RD,N STONE AVE,-110971071,32250243,-214748363, ,S2-bl17,1,0,W3,1,0,1,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12407.jpg,TDOT_BUSSTOPS,
990178.960629921,447626.28313648,1078,12444,GRST(SW),Granada/St Marys,GRDASTMA,N GRANADA AVE,N 1ST AVE,-110978261,32227127,-214748363, , , ,0,W1,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12444.jpg,TDOT_BUSSTOPS,
1025855.82841207,456549.884842522,1079,15958,GRSU(NW),Grant/Sunny Dr, ,E GRANT RD,N PSO DEL NORTE,-110862619,32250744,-214748363,installed 03-12-09, , ,0,W2,1,0,0,0,1,0,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/15958.jpg,TDOT_BUSSTOPS,
1016447.12467192,456455.578412071,1080,13571,GRSW(NW),Grant/Swan, ,E GRANT RD,N SWAN RD,-110893052,32250735,-214748363,two purple trash cans,S1ad-pu21,1,0,W6,1,0,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13571.jpg,TDOT_BUSSTOPS,
1016674.78510499,456380.616141729,1081,13627,GRSW(SE),Grant/Swan, ,E GRANT RD,N SWAN RD,-110892318,32250523,-214748363, ,G purple,1,0,W2,1,1,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13627.jpg,TDOT_BUSSTOPS,
1004614.21620735,456253.19324147,1082,13582,GRTR(NW),Grant/Treat, ,E GRANT RD,N FORGEUS AVE,-110931329,32250483,-214748363, , , ,0,W3,1,1,1,0,0,1,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13582.jpg,TDOT_BUSSTOPS,
1003239.62040683,456214.047244094,1083,13583,GRTU(NW),Grant/Tucson, ,E GRANT RD,N WILSON AVE,-110935776,32250410,-214748363, ,ACI-bl19,1,0,W3,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13583.jpg,TDOT_BUSSTOPS,
1003457.2335958,456152.365157478,1084,13618,GRTU(SE),Grant/Tucson, ,E GRANT RD,N TUCSON BLVD,-110935074,32250235,-214748363, ,G-br96,1,0,W6,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13618.jpg,TDOT_BUSSTOPS,
1029619.73950131,455979.430446193,1085,13559,GRTV(NE),Grant/Tanque Verde, ,E GRANT RD,E TANQUE VERDE RD,-110850464,32249074,-214748364, ,Cac-ad,1,0,W2,1,1,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13559.jpg,TDOT_BUSSTOPS,
1012482.97900262,456426.391404197,1086,13574,GRWA(NW),Grant/Walnut, ,E GRANT RD,N SYCAMORE BLVD,-110905874,32250758,-214748363, , , ,0,W3,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13574.jpg,TDOT_BUSSTOPS,
1012696.73786089,456349.087926507,1087,13624,GRWA(SE),Grant/Walnut, ,E GRANT RD,N WALNUT AVE,-110905185,32250540,-214748364, , , ,0,W3,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13624.jpg,TDOT_BUSSTOPS,
1027438.32119422,456482.86581365,1088,13637,GRWI(SE),Grant/Wilmot, ,E GRANT RD,N WILMOT RD,-110857503,32250517,-214748363,previous shelter destroyed 07-03-21,S1-bl21,1,0,W2,1,0,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13637.jpg,TDOT_BUSSTOPS,
1026874.69356955,456573.728674538,1089,13561,GRWI*NW*,Grant/Wilmot, ,E GRANT RD,N WILMOT RD,-110859323,32250782,-214748363, ,F blue,1,0,W2,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13561.jpg,TDOT_BUSSTOPS,
1048565.93930446,440702.097440943,1090,14136,HA22(NE),Harrison/22nd St,HARR22ST,S HARRISON RD,E 22ND ST,-110789708,32206554,-214748363, ,Cac-ad,1,0,W2,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14136.jpg,TDOT_BUSSTOPS,
1048503.59744094,440392.900590554,1091,14540,HA22(SW),Harrison/22nd St,HARR22ST,S HARRISON RD,E 22ND ST,-110789920,32205706,-214748364, ,S1-bl14,1,0,W2,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14540.jpg,TDOT_BUSSTOPS,
1048634.57972441,437783.665682413,1092,12294,HA29(SE),Harrison/29th St, ,S HARRISON RD,E 29TH ST,-110789585,32198531,-214748363,Refurbished by ATA,G-pu04,1,0,W4,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12294.jpg,TDOT_BUSSTOPS,
1048542.64895013,437847.103018373,1093,14145,HA29(SW),Harrison/29th St, ,S HARRISON RD,E 29TH ST,-110789880,32198708,-214748363, ,G-pu03,1,0,W4,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14145.jpg,TDOT_BUSSTOPS,
1048489.2234252,448667.760498688,1094,14552,HA5S(NE),Harrison/5th St, ,N HARRISON RD,E 5TH ST,-110789686,32228449,-214748363, ,F-bl17r,1,0,W2,1,0,1,1,0,0,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14552.jpg,TDOT_BUSSTOPS,
1048456.39238845,448377.428149603,1095,12332,HA5S(SW),Harrison/5th St, ,N HARRISON RD,E 5TH ST,-110789802,32227652,-214748363, ,F purple,1,0,W2,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12332.jpg,TDOT_BUSSTOPS,
1048536.5328084,446014.704724409,1096,14550,HABR(NE),Harrison/Broadway, ,N HARRISON RD,E BROADWAY BL,-110789623,32221156,-214748363, ,Cac-ad,1,0,W2,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14550.jpg,TDOT_BUSSTOPS,
1048431.37795275,445630.469160102,1097,14143,HABR(SW),Harrison/Broadway, ,S HARRISON RD,E BROADWAY BLVD,-110789976,32220103,-214748363, , , ,0,W2,1,0,1,0,0,1,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14143.jpg,TDOT_BUSSTOPS,
1048645.4671916,435622.88976378,1098,35,HAGL(NE),Harrison/Golf Links,HARRGOLK,S HARRISON RD,E GOLF LINKS RD,-110789623,32192592,-214748363, ,Cac-ad,1,0,W4,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/35.jpg,TDOT_BUSSTOPS,
1048576.20275591,435737.139435694,1099,51,HAGL(NW),Harrison/Golf Links,HARRGOLK,S HARRISON RD,E GOLF LINKS RD,-110789843,32192908,-214748363, ,F-bl17r,1,0,W4,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/51.jpg,TDOT_BUSSTOPS,
1048642.56266404,437169.574475065,1100,14698,HAHC(SE),Harrison/Harrison Circle, ,S HARRISON RD,E 32ND ST,-110789580,32196843,-214748363,refurbished city shelter,G-pu04,1,0,W4,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14698.jpg,TDOT_BUSSTOPS,
1048496.01181103,447489.687664039,1101,14551,HAHP(NE),Harrison/Harrison Park Apts, ,N HARRISON RD,E GOLDEN WEST ST,-110789704,32225211,-214748363, ,G purple,1,0,W2,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14551.jpg,TDOT_BUSSTOPS,
1048469.8238189,447391.537729658,1102,14554,HAHP(SW),Harrison/Harrison Park Apts, ,N HARRISON RD,E SHILOH ST,-110789792,32224942,-214748363, ,G purple,1,0,W2,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14554.jpg,TDOT_BUSSTOPS,
1048563.71686352,443392.732283466,1103,15991,HAKE(NE),Harrison/Kenyon, ,S HARRISON RD,E KENYON DR,-110789624,32213949,-214748363, , , ,0,W2,1,0,0,0,1,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/15991.jpg,TDOT_BUSSTOPS,
1048480.17683727,443306.352034122,1104,15985,HAKE(NW),Harrison/Kenyon, ,S HARRISON RD,E KENYON DR,-110789897,32213714,-214748363,sign on light pole, , ,0,W2,1,0,0,0,1,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/15985.jpg,TDOT_BUSSTOPS,
1006785.44094488,541394.59186352,1105,15964,HAOR(SE),SS/Hawser St/Oracle,GORACOCE,N ORACLE RD,E GOLDER RANCH DR,-110921747,32484435,-214748364,Golder Ranch Commercial Center/Rt.401, , ,0,CA,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/15964.jpg,TDOT_BUSSTOPS,
1048520.16469816,439579.510498688,1106,14541,HAPP(NW),Harrison/Pikes Peak, ,S HARRISON RD,E PIKES PEAK DR,-110789894,32203470,-214748363, , , ,0,W2,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/14541.jpg,TDOT_BUSSTOPS,
1048626.86482939,438932.97965879,1107,14531,HAPT(NE),Harrison/Palm Tree, ,S HARRISON RD,E PALM TREE DR,-110789571,32201690,-214748363,refurbished city shelter,G-pu04,1,0,W4,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14531.jpg,TDOT_BUSSTOPS,
1048531.6476378,438719.858267717,1108,14542,HAPT(SW),Harrison/Palm Tree, ,S HARRISON RD,E PALM TREE DR,-110789886,32201107,-214748363, ,G-pu04,1,0,W2,1,0,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14542.jpg,TDOT_BUSSTOPS,
1048472.02362205,450012.731299214,1109,14138,HARO(NE),Harrison/Rosewood, ,N HARRISON RD,E ROSEWOOD ST,-110789696,32232146,-214748363, , , ,0,W2,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14138.jpg,TDOT_BUSSTOPS,
1048449.23129921,449797.457020998,1110,14553,HARO(SW),Harrison/Rosewood, ,N HARRISON RD,E ROSEWOOD ST,-110789777,32231555,-214748363, , , ,0,W2,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14553.jpg,TDOT_BUSSTOPS,
1048396.80511811,450756.378608927,1111,14866,HASI(NW),Harrison/Sierra,HARRSPDY,N HARRISON RD,E VIA DEL SOL CALIENTE,-110789914,32234192,-214748363, , , ,0,W2,1,1,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14866.jpg,TDOT_BUSSTOPS,
1048564.15387139,436680.469488189,1112,14137,HATH(NW),Harrison/Thomas, ,S HARRISON RD,S THOMAS DR,-110789850,32195501,-214748363,moved from Deer Trail 03-26-09, , ,0,W4,1,1,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14137.jpg,TDOT_BUSSTOPS,
1048574.76673228,440096.019028872,1113,14839,HATO*NE*,Harrison/Topout Peak, ,S HARRISON RD,E TOPOUT PEAK PL,-110789700,32204888,-214748363, , , ,0,W4,1,0,1,0,1,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/14839.jpg,TDOT_BUSSTOPS,
999985.922244094,451403.364501312,1114,15101,HEWA(SE),SL/Helen/Warren,HELECAMP,E HELEN ST,N MARTIN AVE,-110946440,32237269,-214748363,"Sun Link, curb stop",SunLink,1,0,W3,1,0,0,0,0,0,,0,1,1,https://maps2.tucsonaz.gov/tdot/busstops/15101.jpg,TDOT_BUSSTOPS,
1053901.5839895,440996.420931756,1115,15924,HO22(NE),Houghton/22nd St, ,S HOUGHTON RD,E BUFFALOBERRY LOOP,-110772450,32207208,-214748364, , , ,0,W2,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/15924.jpg,TDOT_BUSSTOPS,
1054150.957021,417077.133858271,1116,16243,HOBI(NE),SS/Houghton/Bilby,HGTNBLBY,S HOUGHTON RD,E BILBY RD,-110772466,32141461,-214748364,Rt.450 effective 03-19-18, , ,0, ,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/16243.jpg,TDOT_BUSSTOPS,
1054020.79461942,416478.315288715,1117,16240,HOBI(SW),SS/Houghton/Bilby,HGTNBLBY,S HOUGHTON RD,E SEVEN GENERATIONS WAY,-110772907,32139819,-214748364,Rt.450 effective 03-19-18, , ,0, ,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/16240.jpg,TDOT_BUSSTOPS,
1053686.1515748,445573.187664039,1118,15992,HOBR(SW),Houghton/Broadway, ,S HOUGHTON RD,E BROADWAY BLVD,-110772989,32219793,-214748364, , , ,0,W2,1,0,1,0,1,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/15992.jpg,TDOT_BUSSTOPS,
1054105.93930446,419682.889435694,1119,14848,HODR(NE),SS/Houghton/Drexel, ,S HOUGHTON RD,E DREXEL RD,-110772522,32148624,-214748363, , , ,0,W4,1,0,0,0,0,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/14848.jpg,TDOT_BUSSTOPS,
1054065.52821522,419320.068569556,1120,14844,HODR(SW),SS/Houghton/Drexel, ,S HOUGHTON RD,E DREXEL RD,-110772665,32147628,-214748363, , , ,0,W4,1,0,0,0,0,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/14844.jpg,TDOT_BUSSTOPS,
1010098.68405512,424900.044947505,1121,10956,HOIR(NE),Hotel Dr/Irvington, ,S HOTEL DR,E IRVINGTON RD,-110914536,32164169,-214748363,backless concrete bench,S1-bl17,1,0,C,1,0,1,1,0,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/10956.jpg,TDOT_BUSSTOPS,
1010066.27591864,424790.957677163,1122,11034,HOIR(NW),Hotel Dr/Irvington, ,S HOTEL DR,E IRVINGTON RD,-110914644,32163870,-214748363,backless concrete bench, , ,0,C,1,0,1,0,0,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11034.jpg,TDOT_BUSSTOPS,
1054145.46325459,414446.467191599,1123,16242,HOPO(NE),SS/Houghton/Poorman, ,S HOUGHTON RD,E POORMAN RD,-110772574,32134231,-214748363, , , ,0,W4,1,0,0,0,0,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16242.jpg,TDOT_BUSSTOPS,
1054092.16108924,413839.005905509,1124,16241,HOPO(SW),SS/Houghton/Poorman, ,S HOUGHTON RD,E POORMAN RD,-110772767,32132563,-214748363, , , ,0,W4,1,0,0,0,0,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16241.jpg,TDOT_BUSSTOPS,
1054268.39041995,403099.441929132,1125,14847,HORI(NE),SS/Houghton/Rita,HGTNRITA,S HOUGHTON RD,E RITA RD,-110772566,32103041,-214748363,Rt.450, , ,0,W4,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/14847.jpg,TDOT_BUSSTOPS,
1054095.15616798,422358.142388448,1126,16244,HOSG(NE),SS/Houghton/Seven Generations,SEGETHSK,S HOUGHTON RD,S CIVANO BLVD,-110772465,32155977,-214748364,Rt.450 effective 03-19-18, , ,0, ,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/16244.jpg,TDOT_BUSSTOPS,
1053970.86515748,421908.197834648,1127,16239,HOSG(SW),SS/Houghton/Seven Generations,SEGETHSK,S HOUGHTON RD,E SEVEN GENERATIONS WAY,-110772882,32154744,-214748364,Rt.450 effective 03-19-18, , ,0, ,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/16239.jpg,TDOT_BUSSTOPS,
1054197.10761155,409028.262795277,1128,16147,HOVA(NE),SS/Houghton/Valencia,HGTNVALE,S HOUGHTON RD,E VALENCIA RD,-110772593,32119338,-214748363,Rt.450, , ,0,W4,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/16147.jpg,TDOT_BUSSTOPS,
1054102.79461942,408665.963254593,1129,16144,HOVA(SW),SS/Houghton/Valencia,HGTNVALE,S HOUGHTON RD,E MEADOW WILLOW TRL,-110772910,32118345,-214748363,Rt.450, , ,0,W4,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/16144.jpg,TDOT_BUSSTOPS,
958931.346456692,406741.550853021,1130,16226,IBTE(NE),Ignacio Baumea/C Tetakusim, ,S SHERIDAN AVE,W LEEPE VOO O,-111080330,32115459,-214748363, , ,0,0,PY,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16226.jpg,TDOT_BUSSTOPS,
958946.907480314,405494.526574805,1131,16225,IBTO(NE),Ignacio Baumea/C Torim, ,S SHERIDAN AVE,W SIARI KUTA,-111080311,32112031,-214748363, , ,0,0,PY,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16225.jpg,TDOT_BUSSTOPS,
977622.135170605,456129.605643041,1132,14590,IHPS(NW),Ironwood Hill Dr/Palo Santo, ,W IRONWOOD HILL DR,N PALO SANTO DR,-111018634,32250794,-214748363, , , ,0,W1,1,1,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14590.jpg,TDOT_BUSSTOPS,
977961.236548558,456063.681430444,1133,14591,IHPS(SE),Ironwood Hill Dr/Palo Santo, ,W IRONWOOD HILL DR,N PALO SANTO DR,-111017539,32250605,-214748363, ,G Purple,1,0,W1,1,1,1,1,0,0,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14591.jpg,TDOT_BUSSTOPS,
978891.416666668,456153.709973752,1134,14589,IHSI(NW),Ironwood Hill Dr/Silverbell,IRHISLBL,W IRONWOOD HILL DR,N SILVERBELL RD,-111014528,32250831,-214748363,resurrected May2016, ,0,0,W1,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14589.jpg,TDOT_BUSSTOPS,
1001116.11253281,519076.732611552,1135,14991,IMOR(NW),Innovation Mrkt Dr/Oracle Rd,OROVMRKP,N INNOVATION MARKET DR,N ORACLE RD,-110940792,32423240,-214748364,Oro Valley Marketplace Transit Station,TC,1,0,OV,1,0,1,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14991.jpg,TDOT_BUSSTOPS,
1001122.960958,519070.246062994,1136,16393,IMOR(SW),SS/Innovation Marketplace/Oracle SW,OROVMRKP, , ,-110940770,32423222,-214748364, , , ,0, ,1,0,0,0,0,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16393.jpg,TDOT_BUSSTOPS,
977478.177821521,487641.621062994,1137,11359,IN2300WB,Ina/2300 W Ina Road WB, , , ,-111018246,32337410,-1, ,S1ad-pu18,1,0,C,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11359.jpg,TDOT_BUSSTOPS,
972402.953083988,487561.972440943,1138,11486,IN3201EB,Ina/3201 W Ina Road EB, ,W INA RD,N SHANNON RD,-111034679,32337307,-214748363,ad bench, , ,0,C,1,1,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11486.jpg,TDOT_BUSSTOPS,
972372.037729658,487640.304790027,1139,14365,IN3220WB,Ina/3220 W Ina Road WB, ,W INA RD,N SHANNON RD,-111034777,32337523,-214748363,ad bench, , ,0,C,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14365.jpg,TDOT_BUSSTOPS,
980308.530183729,487636.736876637,1140,11358,INCA(NW),Ina/Casablanca, ,W INA RD,N CASABLANCA DR,-111009083,32337331,-214748363, , , ,0,C,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11358.jpg,TDOT_BUSSTOPS,
980486.63812336,487577.850393698,1141,12210,INCA(SE),Ina/Casablanca, ,W INA RD,N CASABLANCA DR,-111008508,32337165,-214748363, , , ,0,C,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12210.jpg,TDOT_BUSSTOPS,
976175.971128609,487635.819225721,1142,12183,INCC(NW),Ina/Crystal Cave, ,W INA RD,CRYSTAL CAVE,-111022462,32337424,-214748363, ,S1ad-pu05,1,0,C,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12183.jpg,TDOT_BUSSTOPS,
964094.155183729,487662.695866145,1143,14982,INCR(NW),Ina/Cmo De Las Capas,INARCDLC,N LA CANADA DR,W INA RD,-111061576,32337769,-214748364, , , ,0,M,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14982.jpg,TDOT_BUSSTOPS,
964480.939632546,487577.012139104,1144,280,INCR(SE),Ina/Cmo De Las Capas,INARCDLC,W INA RD,N CAMINO DE LA CRUZ,-111060326,32337525,-214748363, ,S1ad-bl19,1,0,M,1,0,1,1,1,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/280.jpg,TDOT_BUSSTOPS,
982906.675524935,487660.306102365,1145,12178,INEC(NW),Ina/Express Care, , , ,-111000671,32337335,-1, , , ,0,C,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12178.jpg,TDOT_BUSSTOPS,
983155.09383202,487579.477690287,1146,12212,INEC(SE),Ina/Express Care, ,W INA RD,N 1ST AVE,-110999869,32337107,-214748363, , , ,0,C,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12212.jpg,TDOT_BUSSTOPS,
984460.908792652,487669.633202098,1147,11355,INLA(NW),Ina/La Canada, ,W INA RD,N LA CANADA DR,-110995639,32337324,-214748363,ad bench inside shelter,cac-ad,1,0,C,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11355.jpg,TDOT_BUSSTOPS,
984774.204724409,487587.919947505,1148,11494,INLA(SE),Ina/La Canada, ,W INA RD,N LA CANADA DR,-110994627,32337092,-214748363, ,cac-ad,1,0,C,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11494.jpg,TDOT_BUSSTOPS,
978786.718175855,487665.719160102,1149,271,INLC(NW),Ina/La Cholla,INARLACH,W INA RD,N CHERRY AVE,-111014009,32337446,-214748363, ,S1ad-pu08,1,0,C,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/271.jpg,TDOT_BUSSTOPS,
979327.454396326,487570.226706035,1150,12209,INLC(SE),Ina/La Cholla(SE),INARLACH,W INA RD,N LA CHOLLA BLVD,-111012261,32337171,-214748363, ,S1-bl17,1,0,C,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12209.jpg,TDOT_BUSSTOPS,
978141.647965878,487569.69652231,1151,283,INLC(SW),Ina/La Cholla(SW), ,W INA RD,N OMAR DR,-111016100,32337197,-214748363, ,S1ad-bl06,1,0,C,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/283.jpg,TDOT_BUSSTOPS,
986954.453412075,487680.620078743,1152,12175,INLO(NW),Ina/La Oesta, ,W INA RD,N LA OESTA AVE,-110987566,32337295,-214748363, , , ,0,C,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12175.jpg,TDOT_BUSSTOPS,
981608.541666668,487647.048556432,1153,11357,INMA(NW),Ina/Magic Pl, ,W INA RD,N MAGIC LN,-111004874,32337329,-214748363, , , ,0,C,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11357.jpg,TDOT_BUSSTOPS,
981565.490157481,487588.105314963,1154,12211,INMA(SE),Ina/Magic Ln, ,W INA RD,N MAGIC PL,-111005015,32337168,-214748363, , , ,0,C,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12211.jpg,TDOT_BUSSTOPS,
969520.098097112,487644.236876637,1155,11365,INME(NW),Ina/Meredith,INARMETH,W INA RD,N MEREDITH BLVD,-111044010,32337598,-214748363, ,F-br87,1,0,M,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11365.jpg,TDOT_BUSSTOPS,
976522.562664043,487559.035761155,1156,11471,INML(SW),Ina/Mona Lisa, ,W INA RD,N MONA LISA RD,-111021342,32337205,-214748363, ,S1ad-pl05,1,0,C,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11471.jpg,TDOT_BUSSTOPS,
988293.537073489,487709.364173226,1157,11352,INNO(NW),Ina/Pso Del Norte, ,W INA RD,N PASEO DEL NORTE,-110983230,32337342,-214748363, , , ,0,C,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11352.jpg,TDOT_BUSSTOPS,
966316.575131234,487659.04429134,1158,281,INOL(NE),Ina/Oldfather,INAROLDF,W INA RD,N OLDFATHER DR,-111054381,32337710,-214748363,shelter moved from Broadway @ Park Av NW 02-21-20,S1ad-pu20,1,0,M,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/281.jpg,TDOT_BUSSTOPS,
